creditamount,country,gender,age,salary,leave
729,Germany,Male,26,39356.38,0
602,France,Female,42,169921.11,1
689,Germany,Female,55,42364.75,1
486,Spain,Male,27,28823.04,0
809,Germany,Female,42,182436.81,1
562,France,Male,38,115700.2,0
763,Spain,Female,32,16725.53,0
669,France,Male,57,56875.76,0
709,France,Male,39,56214.09,0
554,Spain,Female,45,193412.05,0
699,France,Male,37,83263.04,0
732,Spain,Male,54,13404.4,0
625,France,Female,45,184474.15,1
599,France,Male,30,121124.53,0
584,Spain,Female,50,152567.75,1
499,France,Male,35,10722.54,0
526,Spain,Male,38,58010.98,0
625,Germany,Female,35,163440.8,1
537,Spain,Female,38,102606.92,0
696,Spain,Male,47,80591.18,0
679,France,Female,33,177362.45,0
684,France,Male,60,120257.7,1
850,France,Male,32,180622.02,0
495,Spain,Female,42,130404.53,0
537,Spain,Female,38,147797.54,0
850,France,Male,41,57844.26,0
513,France,Male,30,162523.66,0
618,Germany,Female,40,54495.82,0
802,Germany,Female,41,169183.66,0
547,France,Male,43,80262.91,0
613,Germany,Male,69,8751.59,0
592,Germany,Female,34,102628.98,0
546,France,Male,29,94823.95,0
721,Germany,Male,37,90821.66,0
671,Germany,Female,47,153194.32,1
624,Spain,Male,35,87310.59,0
751,Germany,Female,51,146411.41,1
636,Spain,Male,36,74048.1,1
607,Spain,Female,62,23386.77,1
509,Germany,Female,29,92898.17,0
653,Spain,Male,35,45956.05,0
709,Spain,Female,37,71738.56,0
559,France,Male,32,103560.98,0
684,Germany,Male,37,52367.29,0
635,France,Female,27,152916.05,1
709,France,Male,26,4410.77,0
656,Germany,Female,49,74771.22,1
793,France,Male,32,193817.63,1
609,Spain,Male,37,26793.82,0
618,Germany,Female,29,32526.64,0
850,France,Female,35,824,0
669,Spain,Male,51,85250.77,1
594,Germany,Male,40,83508.93,0
616,Spain,Male,71,173599.38,0
676,France,Female,49,79342.31,1
608,Spain,Female,38,57600.66,0
710,France,Male,21,56191.99,0
695,France,Male,29,6770.44,0
530,Germany,Male,33,101694.67,0
509,Spain,Male,29,69113.14,0
517,France,Female,45,172674.36,1
758,Germany,Male,33,26606.28,0
665,France,Male,51,53353.36,0
631,Germany,Female,22,63747.51,0
576,Spain,Male,33,190112.05,0
544,Spain,Male,22,110317.39,0
596,Germany,Male,40,148623.43,1
481,France,Female,34,125253.46,0
498,France,Male,46,101954.78,1
512,Spain,Male,31,168462.26,0
594,France,Female,56,26215.85,1
570,France,Female,30,97045.32,1
721,Spain,Male,38,53534.8,0
453,France,Female,37,8949.2,0
562,France,Male,48,163116.75,0
682,France,Male,40,140745.91,0
748,France,Male,40,171515.84,0
729,France,Female,32,150803.44,0
663,France,Male,39,76884.05,0
735,France,Female,53,170454.93,1
627,Germany,Male,62,143104.3,0
713,France,Male,46,55701.62,0
562,Germany,Male,31,186370.3,0
632,France,Male,43,24275.32,0
479,France,Female,33,50774.81,1
658,Spain,Male,21,154279.87,0
598,France,Female,40,68462.59,1
597,France,Male,19,91036.74,0
512,France,Female,33,83681.97,0
704,France,Male,39,199484.96,0
474,France,Male,26,152491.22,0
604,Germany,Male,36,134875.37,0
683,France,Male,41,184366.14,0
537,France,Male,28,189839.93,0
794,Spain,Male,31,175643.44,0
732,France,Male,55,3268.17,1
495,France,Female,38,47089.72,0
552,Germany,Male,38,46562.02,0
602,France,Female,29,62487.97,0
607,Germany,Male,40,181598.25,0
675,Germany,Female,33,64815.05,1
443,France,Female,54,70196.23,1
727,France,Female,31,160383.47,0
482,France,Male,38,35848.12,0
686,France,Female,34,87278.48,0
588,Germany,Male,35,94498.82,0
605,Spain,Female,48,133486.36,0
583,France,Male,39,73107.6,0
738,Germany,Male,37,195333.98,0
744,Spain,Male,30,121525.48,0
781,France,Male,23,173843.21,0
699,France,Male,34,185227.42,0
639,France,Female,27,125244.18,0
583,France,Female,27,163113.41,0
587,France,Male,42,123006.91,0
694,France,Male,40,40463.03,0
570,France,Female,29,131363.57,1
692,Germany,Male,45,188305.85,1
511,France,Female,30,143994.86,0
788,France,Male,32,89368.59,0
526,Spain,Male,66,158365.89,0
749,Spain,Female,46,78753.12,1
691,France,Female,33,100408.31,0
481,France,Female,39,24677.54,0
752,France,Male,33,39570.78,0
658,France,Female,38,155665.76,0
679,Spain,Male,42,168294.27,0
754,Germany,Male,27,87908.01,0
679,France,Male,47,191198.92,1
633,Spain,Female,39,191207.03,0
674,France,Female,31,128954.05,0
600,Germany,Male,28,59905.29,0
645,Spain,Male,49,162012.6,0
698,France,Male,36,19231.98,0
508,Spain,Male,54,175749.36,0
555,France,Female,44,60533.96,1
751,France,Female,48,137508.42,1
738,France,Female,39,189430.86,0
706,Germany,Female,39,6723.66,0
595,France,Female,53,41371.68,1
577,Germany,Female,43,125140.72,1
578,Germany,Female,36,143683.75,0
699,France,Male,32,170770.44,0
826,France,Female,30,157397.57,0
656,Germany,Female,46,50595.15,1
556,France,Female,47,50390.98,0
569,France,Male,41,163150.03,1
765,France,Male,34,138280.17,0
544,Spain,Male,37,135067.02,0
588,Spain,Female,22,163534.75,1
740,Spain,Female,31,86657.48,0
850,Spain,Male,38,162087.82,0
766,Germany,Male,30,28879.3,0
849,France,Female,41,169203.51,1
612,France,Female,33,102426.12,0
517,Germany,Male,53,54676.1,1
645,France,Female,55,18369.33,0
696,Germany,Male,43,159888.1,0
716,France,Female,40,167636.15,0
590,France,Male,32,138889.15,0
656,France,Female,45,199392.14,0
473,Germany,Female,35,189560.43,0
742,Germany,Female,44,17375.27,1
834,Germany,Female,57,140225.14,1
721,France,Male,41,61018.85,0
590,Spain,Male,29,51907.72,1
516,Spain,Female,31,47018.75,0
850,France,Male,33,33700.52,0
748,France,Female,39,59636.43,1
798,Germany,Female,38,157147.59,0
612,Germany,Male,76,191393.26,0
540,France,Female,40,199862.75,0
719,Spain,Female,33,20016.59,0
598,France,Male,48,30635.52,1
796,Spain,Male,32,117832.88,0
579,Germany,Male,42,22497.1,1
850,Germany,Female,40,747.88,0
599,Spain,Male,35,76870.81,0
724,France,Female,30,107848.24,0
508,France,Female,43,103726.71,0
773,Spain,Male,37,178268.36,0
526,France,Male,28,126281.83,0
542,France,Female,29,196651.72,0
470,France,Male,35,5962.3,0
805,Spain,Male,37,21928.81,0
548,Germany,Male,49,127022.87,1
672,France,Male,37,162763.01,0
773,France,Male,45,113950.51,0
614,France,Male,44,104930.46,0
537,France,Female,38,52337.97,1
704,France,Female,40,179964.55,0
586,Spain,Male,41,83753.64,0
677,France,Female,24,182913.95,0
558,Spain,Female,31,166720.28,0
634,Germany,Female,37,192721.98,0
655,Germany,Male,37,180241.44,0
619,Germany,Female,28,48475.12,0
662,France,Female,41,126551.48,0
705,Spain,Male,33,64872.55,0
527,Spain,Female,35,98031.53,1
630,Germany,Female,25,93524.22,0
850,France,Male,35,56991.66,0
668,France,Female,53,183980.56,1
573,France,Female,32,130234.63,0
680,France,Male,27,32454.26,0
758,France,Female,32,75396.43,0
597,France,Male,45,167756.45,0
580,Germany,Male,35,24799.47,0
622,France,Male,59,60429.43,0
638,Germany,Male,62,74241.09,0
640,France,Female,20,78310.82,0
644,Spain,Male,28,119419.37,0
753,France,Female,31,91305.77,0
629,France,Female,37,25136.95,1
775,France,Female,30,193880.6,1
701,France,Female,41,47856.78,0
708,Spain,Male,19,4491.77,0
521,Spain,Female,22,101311.95,0
636,France,Female,24,38830.72,0
529,France,Female,31,26817.23,0
757,France,Male,28,199727.72,0
767,Spain,Female,24,67445.85,0
525,Spain,Male,33,161002.29,0
759,Spain,Male,38,20778.39,0
520,Germany,Female,45,41042.4,1
738,France,Female,26,67484.16,0
548,Spain,Male,37,121763.68,0
535,Spain,Male,48,157358.43,1
615,Spain,Male,59,110275.17,0
850,Germany,Male,38,43801.27,0
487,France,Female,34,9085,0
731,France,Male,30,143086.09,0
726,Spain,Female,35,100556.98,0
609,France,Female,35,140000.29,0
714,France,Male,52,186775.25,0
694,Spain,Female,35,133570.43,1
786,France,Female,33,154990.58,1
698,Spain,Male,27,27654.44,0
601,France,Female,46,137763.93,0
769,Spain,Male,41,25723.73,0
850,Germany,Male,44,186285.52,0
646,Spain,Female,50,142208.5,1
659,France,Female,44,169862.01,1
487,Spain,Male,33,41365.85,0
740,Germany,Female,40,30812.84,0
686,France,Male,39,155023.93,0
612,Spain,Female,36,159416.58,0
655,Spain,Male,37,76259.23,0
617,France,Male,34,105965.25,0
674,France,Female,27,50743.83,0
711,Spain,Male,32,147720.27,0
624,Germany,Female,27,167387.36,0
597,Spain,Male,26,95159.13,0
682,Spain,Male,46,4654.28,0
775,France,Male,45,130376.68,0
727,France,Female,29,173486.39,0
629,France,Male,31,93881.75,0
684,France,Male,46,36376.97,0
549,Germany,Female,37,128499.94,0
593,Germany,Male,69,105898.69,0
536,Spain,Male,40,11959.03,0
707,France,Female,36,98810.78,0
592,Spain,Male,41,65906.07,0
703,France,Male,44,151516.7,0
723,Spain,Female,45,37214.39,0
452,Germany,Male,52,92033.98,0
552,Spain,Male,42,195692.3,0
633,France,Female,47,6342.84,1
479,Germany,Female,23,95148.28,0
768,France,Male,25,21215.67,0
742,France,Male,31,19700.24,0
668,Germany,Male,56,134396.64,1
707,Spain,Male,44,135077.01,0
754,Spain,Male,39,133600.89,1
544,Germany,Male,47,99922.08,1
718,Spain,Male,32,41399.33,0
762,France,Male,31,159344.43,0
772,France,Male,23,18364.19,0
691,Germany,Female,37,98162.44,1
502,France,Male,45,84663.21,0
563,France,Female,34,36536.93,0
676,France,Female,41,79101.67,0
576,Spain,Male,52,16644.16,0
629,Spain,Male,35,158420.14,0
625,Spain,Male,52,48988.28,0
628,France,Male,45,96862.56,0
471,Germany,Female,36,96366.7,0
811,France,Female,45,146123.19,0
504,France,Male,42,135178.91,0
687,France,Female,24,158615.41,0
660,Germany,Female,37,71433.88,0
548,France,Female,41,55672.09,0
609,Germany,Male,31,150218.11,0
659,Spain,Female,42,162734.31,1
526,France,Male,52,21228.71,1
725,Germany,Male,40,62027.9,0
519,Germany,Male,38,60988.21,1
562,Germany,Female,31,108675.01,0
482,Germany,Male,45,72643.95,1
535,Spain,Male,37,9241.52,0
561,France,Female,27,153080.4,1
661,France,Female,30,72196.57,0
771,France,Male,27,199527.34,0
545,France,Male,26,156598.23,0
850,Germany,Female,33,74917.64,0
601,Germany,Male,43,111249.62,0
712,Germany,Male,38,59115.77,0
589,France,Female,31,148218.86,0
600,Spain,Male,37,77142.32,0
642,Germany,Male,41,67484.6,0
575,Germany,Male,47,63452.18,1
570,Germany,Female,57,103660.31,0
532,Germany,Male,52,163191.99,1
796,France,Male,30,62905.29,0
833,Spain,Male,32,44323.22,1
642,Spain,Female,36,97938.59,0
655,France,Male,28,126565.21,0
736,Germany,Male,50,185360.4,1
617,France,Female,34,183229.02,0
762,Germany,Male,28,106024.02,0
703,Germany,Male,35,167810.26,0
507,France,Male,41,138536.09,0
581,Germany,Female,26,184520,1
593,France,Male,31,20492.16,0
648,France,Male,23,134676.72,0
462,Germany,Male,34,138478.2,0
596,Spain,Male,36,125557.95,0
627,France,Female,44,82969.61,1
494,France,Male,40,158071.69,0
627,France,Male,73,43615.67,0
850,Spain,Male,37,119969.99,0
632,France,Female,49,140201.21,0
490,France,Male,33,80792.83,0
715,France,Male,40,141359.11,0
679,France,Male,48,23344.94,0
619,France,Male,44,5075.17,1
465,Spain,Female,33,95500.98,0
736,Spain,Male,32,79082.62,0
501,Germany,Female,34,199805.63,0
535,France,Female,29,52709.55,0
759,France,Female,33,56583.88,0
819,France,Male,35,3385.04,0
533,Germany,Male,43,12537.42,0
632,Germany,Female,35,64722.61,0
686,France,Male,60,75246.21,1
687,France,Female,34,198929.84,0
667,Germany,Female,33,69011.66,0
699,Spain,Female,25,52404.47,0
497,Spain,Male,37,163641.53,0
780,Spain,Female,33,154598.56,0
652,France,Female,51,173989.47,1
477,France,Male,47,61315.37,1
652,France,Female,37,143393.24,0
488,France,Female,31,124210.53,0
572,France,Male,24,151460.84,0
755,France,Female,38,20734.81,0
779,Germany,Female,24,43705.56,0
693,Spain,Female,46,180736.24,0
530,Spain,Female,22,104170.48,0
738,Spain,Female,33,27867.59,0
690,Germany,Male,31,55387.28,0
611,France,Female,30,196332.45,0
643,Spain,Male,34,116046.22,0
632,Germany,Male,41,93874.87,1
727,Spain,Female,31,76614.04,0
508,France,Female,64,6076.62,0
550,France,Male,31,122221.71,0
754,Germany,Female,39,24156.03,0
759,France,Male,26,135394.62,0
794,Spain,Male,33,91340.02,0
549,France,Male,29,146090.38,0
671,France,Male,31,172096.08,0
756,Germany,Female,26,135034.57,1
632,France,Female,21,84008.66,0
579,France,Male,38,91763.67,0
748,France,Male,34,137001.1,0
488,Germany,Female,28,106799.49,0
710,Germany,Male,58,10494.64,0
619,Spain,Female,41,79866.73,1
773,France,Male,64,186172.85,0
657,Spain,Male,75,91673.6,0
579,France,Female,26,18458.2,0
542,France,Male,29,8342.35,0
709,France,Female,32,138578.37,0
617,Spain,Male,61,38129.22,0
568,Germany,Male,43,107155.4,1
769,France,Female,73,29792.11,0
608,Germany,Male,26,7063.6,0
503,Spain,Male,31,21645.06,0
608,Germany,Female,38,137079.86,0
731,Germany,Male,37,172718.35,1
850,Germany,Female,40,106691.02,0
591,Germany,Female,34,72274.84,0
579,Spain,Male,37,32246.63,0
570,France,Male,39,80552.36,0
709,France,Female,37,16733.59,0
611,France,Male,53,1235.49,0
775,Spain,Male,48,50168.41,1
699,Germany,Male,36,33687.9,0
618,France,Male,37,178705.45,1
704,France,Male,36,66810.48,0
835,Germany,Female,47,45859.55,1
714,Germany,Male,39,63846.36,0
581,Spain,Female,43,100236.02,0
592,France,Male,27,19645.65,0
551,France,Male,43,178393.68,0
689,Germany,Female,28,78591.15,0
604,France,Female,56,124954.56,0
514,France,Female,41,3756.65,0
698,France,Male,29,152723.23,0
581,Germany,Female,54,187597.98,1
573,Germany,Male,31,70381.49,0
449,Spain,Female,33,156792.89,0
850,Germany,Female,31,35534.68,0
612,France,Male,41,151256.22,0
690,Spain,Male,49,51011.29,0
599,Spain,Female,49,111190.53,0
498,France,Male,33,69664.35,0
497,France,Female,29,63233.02,1
802,Spain,Male,51,40855.79,0
644,France,Male,33,95673.05,0
714,France,Male,34,80234.14,0
690,France,Female,40,189051.59,1
522,Spain,Male,30,145490.85,0
502,Germany,Female,40,196278.32,0
730,Spain,Female,62,162889.1,0
590,Germany,Male,36,174667.58,0
458,Germany,Male,35,3476.38,0
553,Spain,Male,41,19344.92,0
479,France,Male,47,95270.83,0
693,France,Male,31,107759.31,0
707,Spain,Male,43,118368.2,0
636,Spain,Male,37,52484.01,0
807,France,Male,33,178153.65,0
513,France,Female,45,49915.52,1
582,France,Male,31,33747.03,0
694,France,Male,32,59961.81,0
777,France,Male,39,18613.52,0
598,Germany,Male,32,198894.42,0
762,Germany,Male,46,57014.17,1
588,France,Female,34,131729.52,0
663,Germany,Male,42,79169.73,0
777,France,Male,36,106472.34,0
592,France,Male,71,17013.54,0
631,Germany,Male,48,150661.42,1
725,Germany,Female,47,86622.56,1
850,France,Male,34,115767.93,0
540,France,Male,37,141998.89,0
674,Spain,Male,36,182787.17,0
553,France,Male,38,187915.7,0
630,France,Female,28,133267.78,0
466,France,Male,26,137476.09,0
613,France,Male,47,77146.14,0
558,France,Male,27,183271.15,0
775,Germany,Female,33,26362.4,0
698,Germany,Male,52,153373.71,0
608,Germany,Male,33,70705.58,0
670,Spain,Female,20,119759.24,0
591,Spain,Male,39,42392.24,0
633,France,Male,40,34670.62,1
678,France,Female,46,82106.19,0
590,France,Male,47,171774.5,0
705,France,Female,48,149772.61,0
608,France,Male,42,38866.85,0
682,France,Female,37,35179.18,0
596,Germany,Male,32,41788.37,0
395,Germany,Female,34,17376.57,1
578,Germany,Male,37,199428.19,0
547,Germany,Male,55,16922.28,1
609,France,Male,37,178291.89,1
774,Germany,Male,36,152290.28,0
712,France,Female,27,126809.15,0
585,Germany,Female,28,40385.61,0
666,France,Female,32,34350.54,0
708,Spain,Female,35,199005.88,0
513,France,Male,44,52629.73,1
445,France,Male,37,180012.39,0
690,Germany,Male,44,35342.33,0
850,France,Male,37,109291.22,0
537,Spain,Female,33,62746.54,0
705,Germany,Male,48,173273.2,1
670,France,Female,45,54340.24,0
652,Spain,Female,36,19302.78,0
696,Spain,Male,24,10883.52,0
747,France,Male,49,17298.72,1
511,France,Female,46,115779.48,1
743,Spain,Male,43,93228.86,1
532,Germany,Male,52,148704.77,1
642,Spain,Female,33,150475.14,0
554,Germany,Female,54,40914.32,1
604,Spain,Female,34,38587.7,0
602,France,Female,72,171260.66,0
757,Spain,Female,55,94187.47,1
491,Germany,Male,26,145900.89,0
850,France,Male,31,152298.28,0
521,France,Male,22,99828.45,0
726,France,Male,37,34743.98,0
596,France,Male,33,121189.3,1
850,Germany,Female,35,129660.59,0
637,France,Female,41,145477.36,0
690,Spain,Male,32,151822.66,0
689,France,Male,40,49656.24,0
633,Spain,Male,63,73856.28,1
555,France,Female,27,116757,0
563,Spain,Male,24,16319.56,0
494,France,Female,33,90273.85,0
534,France,Male,27,161344.13,0
696,Germany,Male,42,121061.89,0
535,Spain,Female,50,69531.22,1
600,France,Male,34,3756.23,0
807,France,Female,34,114448.13,0
714,France,Female,52,144045.08,1
590,France,Male,24,58781.11,0
614,France,Female,41,179227.52,0
766,Germany,Female,45,127332.33,0
557,Spain,Male,42,86642.38,0
788,Germany,Female,49,184178.29,1
648,France,Female,38,9551.49,0
726,Germany,Female,33,56053.06,0
773,France,Male,33,1118.31,0
583,Germany,Male,27,195732.04,0
565,Germany,Male,52,175070.94,1
705,France,Male,25,112331.19,0
685,Spain,Male,43,43956.83,0
741,France,Male,29,115994.52,0
658,Germany,Female,28,166682.57,0
575,France,Male,27,99843.98,0
844,France,Female,41,141175.18,1
559,Spain,Male,67,175910.95,1
725,France,Male,37,176984.34,0
450,France,Male,29,43480.63,0
738,Germany,Female,57,155047.11,1
642,Germany,Female,19,176137.2,0
618,Spain,Male,32,154843.4,0
590,France,Male,47,8214.46,0
735,France,Male,50,147075.69,0
550,France,Male,34,116495.55,0
729,Spain,Female,28,31165.06,1
743,Germany,Male,59,192127.22,1
555,France,Male,31,137491.23,0
667,Spain,Female,36,186841.71,0
790,Spain,Female,41,86776.38,0
727,Germany,Male,34,72073.72,0
744,France,Female,39,10662.58,0
629,Germany,Male,35,91001.02,0
619,France,Female,35,20555.21,0
634,France,Male,34,123164.97,0
608,Spain,Female,35,143463.28,0
507,France,Female,35,92131.54,0
536,Germany,Female,35,77178.42,0
730,Spain,Female,43,193650.16,0
583,Germany,Male,39,52861.89,0
644,France,Female,24,35896.75,0
790,Spain,Male,37,149418.41,0
807,Germany,Female,40,46253.65,0
581,France,Female,37,86609.37,0
627,Spain,Female,55,91943.94,1
850,France,Male,41,128892.36,0
754,France,Female,35,44830.71,0
551,Germany,Male,50,84508.44,1
637,Germany,Male,35,84760.7,0
699,Spain,Male,31,147661.47,0
542,France,Female,25,82393.08,0
640,Germany,Male,48,135995.58,0
553,France,Female,27,159800.16,0
741,France,Male,38,14379.01,0
598,France,Male,35,74322.85,0
660,Spain,Female,42,189016.24,1
618,Spain,Male,41,136435.75,0
647,France,Male,43,78488.39,0
491,France,Female,68,113695.99,0
652,France,Female,32,54628.11,0
650,Germany,Female,45,150835.21,1
413,Germany,Male,39,158891.79,0
416,Germany,Female,25,160523.33,0
629,Spain,Male,34,180595.02,0
